"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"	"ENTREZID"
0.000829643955039709	-0.309479656566717	0.671	0.878	1	"1"	"EMC2"	"9694"
0.000831481194344946	-0.562960562667509	0.493	0.671	1	"1"	"RNF34"	"80196"
0.000832310376773435	-0.427531685080381	0.671	0.826	1	"1"	"RNF6"	"6049"
0.000836159326585667	-0.279026743600873	0.164	0.39	1	"1"	"ZNF561"	"93134"
0.000863311171834808	-0.315111985281551	0.589	0.775	1	"1"	"RNF216"	"54476"
0.000875999644698627	-0.732237804286276	0.342	0.559	1	"1"	"SEC24B"	"10427"
0.000877448816776411	-0.265123281003434	0.836	0.925	1	"1"	"PSMD1"	"5707"
0.000896661435470305	-0.325674026494678	0.603	0.812	1	"1"	"TMEM9"	"252839"
0.000911767642929995	-0.42957656108496	0.603	0.765	1	"1"	"CLDN12"	"9069"
0.000922588943321693	-0.729435835452043	0.315	0.531	1	"1"	"ACADSB"	"36"
0.00092675688279957	-0.341977343262908	0.616	0.728	1	"1"	"IGF2R"	"3482"
0.000946912496382931	-0.625337503692525	0.438	0.667	1	"1"	"TBK1"	"29110"
0.000970042351294368	-0.441101431355739	0.658	0.812	1	"1"	"PPM1H"	"57460"
0.000974736659016316	-0.523981027547005	0.932	0.991	1	"1"	"IAPP"	"3375"
0.00098175584706569	-0.298382777304208	0.616	0.803	1	"1"	"OSBPL8"	"114882"
0.000987417975724094	-0.33807170853848	0.507	0.671	1	"1"	"AKR1B1"	"231"
0.000990379974725403	-0.424474167243329	0.479	0.676	1	"1"	"VCL"	"7414"
0.000993485943483805	-0.264619626558545	0.877	0.958	1	"1"	"TAF7"	"6879"
0.000993740858812062	-0.330927111456656	0.479	0.704	1	"1"	"NUDT21"	"11051"
0.000995015802057265	0.36632887071527	0.288	0.568	1	"1"	"MCMBP"	"79892"
0.00100782209669213	1.39574215882553	0.315	0.141	1	"1"	"SERPINA1"	"5265"
0.00102631836416349	-0.260026344222972	0.781	0.901	1	"1"	"STX1A"	"6804"
0.00103131011417114	-0.43513459377312	0.671	0.803	1	"1"	"PLD3"	"23646"
0.001035381616452	-0.268234106766001	0.507	0.709	1	"1"	"METTL3"	"56339"
0.00106186972251665	-0.289280668575821	0.534	0.742	1	"1"	"ENOSF1"	"55556"
0.00106209040385506	-0.428052357868142	0.726	0.948	1	"1"	"ZBTB38"	"253461"
0.00106297964254729	-0.33134232581999	0.479	0.709	1	"1"	"SYNRG"	"11276"
0.00108086829213291	-0.37878569428789	0.795	0.948	1	"1"	"BCAP31"	"10134"
0.0010834417404779	-0.255291882190517	0.808	0.939	1	"1"	"SPAG16"	"79582"
0.00109997098890646	-0.292496133767876	0.74	0.901	1	"1"	"ECI2"	"10455"
0.00113357322341907	-0.311097298813121	0.137	0.347	1	"1"	"ZC3HC1"	"51530"
0.00114815541149241	-0.290296095588175	0.658	0.883	1	"1"	"C20orf43"	NA
0.00114928928630676	-0.545806205286803	0.315	0.507	1	"1"	"C21orf91"	"54149"
0.0011518837327877	-0.282190445163452	0.479	0.69	1	"1"	"LOC149773"	NA
0.00116026162317235	-0.413370534482806	0.589	0.77	1	"1"	"C14orf43"	NA
0.00118084820602306	-0.411915917548019	0.301	0.493	1	"1"	"TSC2"	"7249"
0.00120113566906085	-0.270686276105732	0.247	0.469	1	"1"	"EPT1"	NA
0.00122652609875418	-0.319549992614846	0.548	0.793	1	"1"	"SNX10"	"29887"
0.00123590228280645	-0.304824975956059	1	1	1	"1"	"HSPA8"	"3312"
0.00129852608652824	-0.273471777824565	0.164	0.371	1	"1"	"KIAA0195"	NA
0.00130024989173826	-0.356844814942729	0.466	0.69	1	"1"	"GNPAT"	"8443"
0.00131056706435503	-0.29098848812359	0.507	0.751	1	"1"	"MLF2"	"8079"
0.00133927390991857	-0.257611089463989	0.466	0.667	1	"1"	"STAU2"	"27067"
0.00134242399290475	-0.50086906456504	0.932	0.977	1	"1"	"CLU"	"1191"
0.00135353296654887	-0.466647110498249	0.753	0.887	1	"1"	"SLC4A10"	"57282"
0.00136138991559726	-0.299045853059403	0.082	0.258	1	"1"	"GTDC2"	NA
0.00137015506083739	-0.54356859396231	0.712	0.84	1	"1"	"LRPAP1"	"4043"
0.00138185681368132	-0.253985345039013	0.603	0.836	1	"1"	"CGGBP1"	"8545"
0.00140128611035802	0.276069283091202	1	1	1	"1"	"HIST1H4C"	NA
0.00140141154859562	-0.417145778415253	0.274	0.474	1	"1"	"ALS2"	"57679"
0.00140678739811878	-0.390770468486925	0.795	0.869	1	"1"	"AP2M1"	"1173"
0.00141186156945415	-0.260406728699929	0.288	0.502	1	"1"	"PELI1"	"57162"
0.00142001524866699	-0.365693021287512	0.753	0.897	1	"1"	"PTPN3"	"5774"
0.00147063157627181	-0.294286036930352	0.205	0.418	1	"1"	"VAV3"	"10451"
0.00148301028599941	0.280861211517081	1	1	1	"1"	"RPS4X"	"6191"
0.00148404183352293	-0.289585050192993	0.726	0.864	1	"1"	"SLC3A2"	"6520"
0.00148668254467719	-0.337248648974096	0.63	0.808	1	"1"	"GNPDA1"	"10007"
0.00154637242502932	-0.365218485541411	0.301	0.516	1	"1"	"RNGTT"	"8732"
0.00154928491184244	-0.359749234157766	0.671	0.85	1	"1"	"TPP2"	"7174"
0.00159721355947227	-0.324642182254542	0.575	0.742	1	"1"	"LGALS8"	"3964"
0.0016185106844071	-0.258035068253029	0.425	0.681	1	"1"	"MIA2"	"4253"
0.00162297759953506	-0.342767283661824	0.452	0.685	1	"1"	"SGPL1"	"8879"
0.0016542822713094	-0.499531748557861	0.315	0.488	1	"1"	"TTL"	"150465"
0.00166193964942981	-0.318434865847939	0.411	0.592	1	"1"	"GTPBP4"	"23560"
0.00167062338242119	-0.329020644465642	0.356	0.624	1	"1"	"TMX3"	"54495"
0.00167371282649503	0.333892055092758	0.986	0.977	1	"1"	"ARGLU1"	"55082"
0.00167913061602417	-0.29501741184182	0.37	0.577	1	"1"	"IFT57"	"55081"
0.00169108359425748	-0.339511511464323	0.397	0.62	1	"1"	"STARD3NL"	"83930"
0.00174484263189399	-0.349084932335398	0.795	0.897	1	"1"	"ARL8B"	"55207"
0.00180070563006975	-0.552877874628674	0.671	0.859	1	"1"	"SORT1"	"6272"
0.00181191309661888	-0.250961089377494	0.658	0.836	1	"1"	"ZC3H14"	"79882"
0.00181223485859155	-0.463730009922839	0.466	0.634	1	"1"	"ZNF506"	"440515"
0.00181715826822476	-0.496001522032482	0.397	0.573	1	"1"	"PRUNE"	NA
0.00186558062027241	-0.325821258080917	0.493	0.714	1	"1"	"SLC4A7"	"9497"
0.00186882005497143	-0.405815236928619	0.795	0.906	1	"1"	"TIA1"	"7072"
0.00188067183105175	1.21646913184361	0.507	0.291	1	"1"	"SPP1"	"6696"
0.00189982006391414	-0.326773524125307	0.397	0.615	1	"1"	"C1QTNF3-AMACR"	"100534612"
0.00192923150748147	-0.26588135832593	1	1	1	"1"	"TMBIM6"	"7009"
0.00197337313113709	-0.481332526086722	0.63	0.779	1	"1"	"HSD17B4"	"3295"
0.00202388817483999	-0.352645408094084	0.356	0.563	1	"1"	"AGFG1"	"3267"
0.002091756847673	-0.274394864204425	0.178	0.38	1	"1"	"GTF2H3"	"2967"
0.00209966354654913	-0.28863940079653	0.329	0.531	1	"1"	"RGAG4"	NA
0.0021557015206349	-0.255847411063585	0.781	0.906	1	"1"	"TMED7"	"51014"
0.00216388572991018	-0.443631111175867	0.342	0.502	1	"1"	"CRELD1"	"78987"
0.00220612466358656	-0.375196803740572	0.699	0.845	1	"1"	"FOXN2"	"3344"
0.0022226288257891	-0.613999795010684	0.699	0.85	1	"1"	"C22orf28"	NA
0.00223002603519986	-0.314345443919127	0.041	0.183	1	"1"	"ZDHHC23"	"254887"
0.0022358917826779	-0.321302722974877	0.63	0.85	1	"1"	"ERGIC3"	"51614"
0.00225733235871715	0.302442519222127	0.219	0.432	1	"1"	"MBTPS2"	"51360"
0.0022667003658502	-0.584342055187377	0.671	0.784	1	"1"	"SSBP2"	"23635"
0.0022805477930872	-0.464725539936477	0.63	0.728	1	"1"	"GSTP1"	"2950"
0.00234276892774347	-0.580350882487806	0.288	0.469	1	"1"	"KPNA2"	"3838"
0.00237548645633509	-0.355905190637189	0.233	0.423	1	"1"	"METTL17"	"64745"
0.0023754920891578	-0.320101938526527	0.192	0.39	1	"1"	"TTPAL"	"79183"
0.002414386102945	-0.328656242537613	0.233	0.418	1	"1"	"HEATR6"	"63897"
0.00246704127927545	-0.401854464598777	0.247	0.455	1	"1"	"FLOT2"	"2319"
0.00247313505551412	-0.334881268403672	0.164	0.352	1	"1"	"PELI2"	"57161"
0.00247715503590063	-0.492117047348773	0.507	0.634	1	"1"	"MLLT11"	"10962"
0.00249520023510792	-0.323935842752434	0.685	0.864	1	"1"	"COPS6"	"10980"
0.00249533555256919	-0.861087904989799	0.616	0.784	1	"1"	"RBP4"	"5950"
0.00251293177257583	-0.312930776360486	0.233	0.423	1	"1"	"DOCK9"	"23348"
0.00252861072686426	-0.382618308033637	0.507	0.704	1	"1"	"USP24"	"23358"
0.00254211411017631	-0.324640829094353	0.425	0.676	1	"1"	"BRE"	NA
0.00255584136626483	-0.329161470046634	0.836	0.939	1	"1"	"TOMM20"	"9804"
0.00259390984894551	-0.312739901286486	0.63	0.836	1	"1"	"ARG2"	"384"
0.00262225041430549	-0.263351297720792	0.068	0.221	1	"1"	"ZNF449"	"203523"
0.00264122752145224	-0.265310813968563	0.712	0.84	1	"1"	"USP16"	"10600"
0.00272327495196457	-0.444190621104013	0.192	0.376	1	"1"	"FBXO36"	"130888"
0.0027252409735351	-0.513586987676163	0.342	0.507	1	"1"	"ABL2"	"27"
0.00274169733147076	-0.367946765561573	0.712	0.869	1	"1"	"NDUFA9"	"4704"
0.00276340476851977	-0.516433117731746	0.575	0.714	1	"1"	"AACS"	"65985"
0.00278891377350819	-0.313036833882397	0.548	0.765	1	"1"	"SLC25A36"	"55186"
0.00283638469210356	-0.404778879077559	0.329	0.521	1	"1"	"PPM1E"	"22843"
0.00287683657808283	-0.277539240167113	0.342	0.531	1	"1"	"COMMD2"	"51122"
0.00288588462049284	-0.293202961652616	0.219	0.408	1	"1"	"AAAS"	"8086"
0.0030544990401874	-0.297775827616253	0.521	0.718	1	"1"	"FASTKD2"	"22868"
0.00306002754469578	-0.40686662841835	0.479	0.653	1	"1"	"NAA50"	"80218"
0.00307490608087262	-0.412272512359813	0.89	0.962	1	"1"	"ACAT1"	"38"
0.0030875897748288	-0.270153901763893	0.329	0.498	1	"1"	"SVOP"	"55530"
0.00312105949338743	-0.289368625596066	0.274	0.484	1	"1"	"SYNJ1"	"8867"
0.00312624463964016	-0.279289855964521	0.219	0.418	1	"1"	"TMEM177"	"80775"
0.00313043308434756	-0.372729771517984	0.26	0.432	1	"1"	"HPS5"	"11234"
0.00318215146103357	-0.3759042742616	0.342	0.549	1	"1"	"C20orf111"	NA
0.00318520560650242	-0.562043568050107	0.767	0.85	1	"1"	"HEPACAM2"	"253012"
0.00328000805572034	-0.306048553465845	0.603	0.765	1	"1"	"CEPT1"	"10390"
0.00335849943755876	-0.283821717168883	0.932	0.986	1	"1"	"NHP2L1"	NA
0.00336939168020861	-0.277114192152968	0.822	0.958	1	"1"	"PLP2"	"5355"
0.0034029643401702	-0.304791714924571	0.89	0.995	1	"1"	"ASAH1"	"427"
0.00343402563403184	-0.364158838570687	0.863	0.953	1	"1"	"SLC39A9"	"55334"
0.00351274729972856	0.327215975644562	1	0.995	1	"1"	"TRA2A"	"29896"
0.00356858105998053	-0.350596643425086	1	1	1	"1"	"CSDE1"	"7812"
0.00362048047262036	-0.281263504311771	0.753	0.901	1	"1"	"HADHB"	"3032"
0.00366902365749229	-0.411221826101386	0.274	0.446	1	"1"	"SIRT1"	"23411"
0.00367355829167217	-0.280430100976416	0.151	0.329	1	"1"	"MAMDC2"	"256691"
0.00374487581527755	-0.310364470613515	0.781	0.878	1	"1"	"AAK1"	"22848"
0.00381923669993429	-0.314453329371646	0.041	0.178	1	"1"	"ZNF440"	"126070"
0.00385682883559127	-0.333425528448682	0.438	0.606	1	"1"	"C17orf81"	NA
0.00386566493900989	-0.277941780614399	0.178	0.366	1	"1"	"LINGO2"	"158038"
0.00386920236158016	-0.276781746365326	0.548	0.718	1	"1"	"LINC00094"	NA
0.00388318679151577	-0.255046852252217	0.137	0.296	1	"1"	"SCN8A"	"6334"
0.00390301394093931	-0.472758555198684	0.603	0.657	1	"1"	"POLR2C"	"5432"
0.00394552700953247	-0.327642994485204	0.329	0.516	1	"1"	"PNMAL1"	NA
0.00398087374997608	-0.340614986178799	0.918	0.967	1	"1"	"FAM46C"	NA
0.00403251245090837	-0.276330598747299	0.877	0.977	1	"1"	"RAB11A"	"8766"
0.00405647400988689	-0.347156835279981	0.438	0.629	1	"1"	"INPP5F"	"22876"
0.00406458135901515	-0.277468930495223	0.274	0.465	1	"1"	"UQCC"	NA
0.00409497463587799	-0.292028241962276	0.767	0.854	1	"1"	"RABAC1"	"10567"
0.00410643937798443	-0.395229391013075	0.89	0.972	1	"1"	"STAG2"	"10735"
0.00411572759765196	-0.344893533205916	0.479	0.714	1	"1"	"CCNT1"	"904"
0.00411886859462683	-0.300918190318082	0.342	0.54	1	"1"	"CAMTA2"	"23125"
0.00415125636891561	-0.2917363218007	0.781	0.934	1	"1"	"SAT1"	"6303"
0.0043809920425299	-0.25354722146978	0.192	0.38	1	"1"	"LMAN2L"	"81562"
0.00440309717972208	-0.326194113540183	0.767	0.854	1	"1"	"HSPH1"	"10808"
0.00441391592272804	-0.396043049630267	0.589	0.746	1	"1"	"KIAA0528"	NA
0.00445915159447453	0.898656312835231	0.945	0.944	1	"1"	"CDKN1C"	"1028"
0.00451499463236828	0.253513053411137	0.411	0.235	1	"1"	"FSTL4"	"23105"
0.00454674205150169	-0.27468699146803	0.438	0.638	1	"1"	"SLC35A1"	"10559"
0.004550812268216	-0.341471309043688	0.74	0.906	1	"1"	"ROBO2"	"6092"
0.00455185204099459	-0.433703991591883	0.849	0.93	1	"1"	"NKTR"	"4820"
0.00455726481169191	-0.393150167388352	0.151	0.315	1	"1"	"EIF2AK3"	"9451"
0.00456829924579119	-0.409621632373736	0.438	0.596	1	"1"	"GNA13"	"10672"
0.00460221881598739	-0.27450251613313	0.164	0.31	1	"1"	"GTF3C5"	"9328"
0.004797989673665	-0.606431300718417	0.233	0.413	1	"1"	"KDM4A"	"9682"
0.00481765299420807	0.802524882750832	0.726	0.601	1	"1"	"DLK1"	"8788"
0.00496616116400973	-0.409903797379782	0.37	0.521	1	"1"	"GALNT11"	"63917"
0.00498373979407439	-0.332439655353865	0.507	0.653	1	"1"	"ARFGAP2"	"84364"
0.00510124173336262	-0.388427770038928	0.411	0.615	1	"1"	"PTPN4"	"5775"
0.005112642887556	-0.265019951810322	0.589	0.775	1	"1"	"F11R"	"50848"
0.00527666291118742	-0.25108128930923	0.863	0.967	1	"1"	"ATP5C1"	NA
0.00528343271514918	-0.290631249609553	0.192	0.376	1	"1"	"ZFYVE9"	"9372"
0.00529453778336961	-0.254079554050948	0.671	0.784	1	"1"	"UBA3"	"9039"
0.0053238327251381	-0.281129874489264	0.479	0.657	1	"1"	"DDAH1"	"23576"
0.00536463665174491	-0.265632085200119	0.589	0.728	1	"1"	"LZIC"	"84328"
0.00536855257263883	-0.312484467416709	0.315	0.498	1	"1"	"CHCHD3"	"54927"
0.00542092140104046	0.424720948389866	0.863	0.765	1	"1"	"KCNMB2"	"10242"
0.00544086724984224	-0.28236826671028	0.548	0.732	1	"1"	"PTBP2"	"58155"
0.00546884263608279	-0.295280763972812	0.548	0.732	1	"1"	"MAP1A"	"4130"
0.00555886796324949	-0.393354981810516	0.521	0.662	1	"1"	"SP100"	"6672"
0.0055826083641102	-0.27977764870329	0.918	0.991	1	"1"	"SURF4"	"6836"
0.005582615701521	-0.316831084562485	0.767	0.864	1	"1"	"DAZAP2"	"9802"
0.00562439163370894	-0.458123836898462	0.192	0.357	1	"1"	"ATG16L1"	"55054"
0.00566784128852787	-0.269839494928227	0.945	0.991	1	"1"	"NDUFV2"	"4729"
0.00582313644386406	-0.453382498669932	0.644	0.775	1	"1"	"PSMD11"	"5717"
0.00586192527662723	-0.252306279783123	0.192	0.38	1	"1"	"CDH6"	"1004"
0.00590028284333952	0.344284345246855	1	1	1	"1"	"SEC62"	"7095"
0.0059642830411804	-0.308427902556075	0.164	0.333	1	"1"	"MCM7"	"4176"
0.00597192739348039	-0.303746729493904	0.384	0.596	1	"1"	"TRIM9"	"114088"
0.00597624088110345	-0.290116987552415	0.575	0.742	1	"1"	"ARIH2"	"10425"
0.00598606066813036	-0.278611340367718	0.356	0.545	1	"1"	"EFCAB2"	"84288"
0.00598623869782028	-0.329567871118042	0.205	0.366	1	"1"	"C18orf8"	NA
0.00600432569168509	-0.302615090933991	0.959	0.986	1	"1"	"REEP5"	"7905"
0.00607841198647958	-0.349861566009072	0.671	0.746	1	"1"	"SLC29A1"	"2030"
0.00607881871300368	0.385279406638439	0.151	0.052	1	"1"	"MT1G"	"4495"
0.00615034869513255	-0.503413773598356	0.644	0.751	1	"1"	"PHKB"	"5257"
0.00615937822034749	-0.279100099796509	0.781	0.915	1	"1"	"HADHA"	"3030"
0.00617815238047772	-0.269702055945487	0.616	0.746	1	"1"	"MTR"	"4548"
0.00622408462559442	-0.467746322539305	0.342	0.512	1	"1"	"UBE2Q2"	"92912"
0.00626472024839589	-0.268564196968798	0.986	1	1	"1"	"PRDX3"	"10935"
0.00629822050203406	-0.458892780488177	0.082	0.225	1	"1"	"ECT2"	"1894"
0.006324845546158	-0.312623433653796	0.315	0.502	1	"1"	"ASCC1"	"51008"
0.0063595200945199	-0.260997492525018	0.26	0.432	1	"1"	"COQ5"	"84274"
0.00639933911514357	-0.365133505550343	0.233	0.394	1	"1"	"ZNF28"	"7576"
0.00643835982540257	0.548341597793681	0.986	0.986	1	"1"	"SYNE2"	"23224"
0.00652076051681096	-0.522673439920905	0.233	0.399	1	"1"	"EED"	"8726"
0.00655565076532001	-0.360189858693011	0.863	0.911	1	"1"	"ABLIM1"	"3983"
0.00661078001039779	-0.331856950725381	0.836	0.977	1	"1"	"SLC25A5"	"292"
0.00662548833556086	-0.268636870542155	0.685	0.845	1	"1"	"ATP1A1OS"	NA
0.00678198769783059	-0.268114122559928	0.973	0.986	1	"1"	"TPD52"	"7163"
0.00683005049880937	-0.526428655978303	0.219	0.394	1	"1"	"ZNF441"	"126068"
0.00683657065062743	-0.251203726013361	0.027	0.146	1	"1"	"DET1"	"55070"
0.00692354670017062	-0.302916266659634	0.151	0.305	1	"1"	"DHRS7B"	"25979"
0.00704999645949146	-0.326095317296075	0.274	0.441	1	"1"	"PUS3"	"83480"
0.00707551475576658	-0.260549256669068	0.452	0.62	1	"1"	"ATXN3"	"4287"
0.00712470256126714	-0.334514755584956	1	1	1	"1"	"PSAP"	"5660"
0.00714201822348214	-0.320052413520991	0.315	0.479	1	"1"	"NAP1L5"	"266812"
0.00749119303483721	-0.300083006941599	0.644	0.77	1	"1"	"DCTN2"	"10540"
0.0074934885261422	-0.357240837218745	0.356	0.516	1	"1"	"BTBD10"	"84280"
0.00762855403240575	-0.327341044151411	0.438	0.615	1	"1"	"DSG2"	"1829"
0.00764102383362167	-0.318272630177634	0.712	0.803	1	"1"	"EP300"	"2033"
0.00768569956977342	-0.401784660870279	0.247	0.404	1	"1"	"SLC5A3"	"6526"
0.00770652903054845	-0.404377330991738	0.247	0.408	1	"1"	"ZNF76"	"7629"
0.00773664608380749	0.840160933835522	0.89	0.826	1	"1"	"NEAT1"	"283131"
0.00775736571116793	-0.310024952636674	0.438	0.582	1	"1"	"PEX1"	"5189"
0.00778404367284643	-0.322404280015884	0.658	0.756	1	"1"	"EML4"	"27436"
0.00783944305327998	-0.2528484189013	0.685	0.793	1	"1"	"TTC19"	"54902"
0.00785349998203424	-0.352554224721504	0.151	0.305	1	"1"	"CPNE4"	"131034"
0.00788603282618115	-0.278785160774393	0.89	0.948	1	"1"	"CTTN"	"2017"
0.00797266740472839	-0.339131994644008	0.288	0.46	1	"1"	"PIGN"	"23556"
0.00800110179433973	-0.268175225169618	0.685	0.836	1	"1"	"IPO7"	"10527"
0.0080263937928171	-0.348847710597375	0.863	0.925	1	"1"	"GNG4"	"2786"
0.00803144771684281	-0.326735229269973	0.89	0.925	1	"1"	"ELL2"	"22936"
0.00812746412431329	-0.271749855996936	0.233	0.385	1	"1"	"PARD3B"	"117583"
0.00836438132846914	-0.375296809380416	0.274	0.432	1	"1"	"XPO6"	"23214"
0.00841363921110896	-0.299785826999637	0.411	0.559	1	"1"	"KDM3A"	"55818"
0.00845229304145268	-0.473646705421661	0.274	0.446	1	"1"	"TGFBR1"	"7046"
0.00847398792547097	-0.343168342491953	0.534	0.662	1	"1"	"CD99L2"	"83692"
0.00849241462806608	-0.408623069068338	0.274	0.451	1	"1"	"DPAGT1"	"1798"
0.00861771514858034	-0.257325667507072	0.411	0.587	1	"1"	"HS6ST3"	"266722"
0.00870233722870303	-0.302942615430708	0.247	0.418	1	"1"	"AMPH"	"273"
0.00873230648527408	-0.356095406685522	0.918	0.948	1	"1"	"DDX6"	"1656"
0.00874945897302375	-0.256122640427113	0.288	0.446	1	"1"	"STK38L"	"23012"
0.00913106467939167	-0.271600416016667	0.356	0.498	1	"1"	"FLII"	"2314"
0.00916900567964784	-0.269344631457981	0.986	1	1	"1"	"CYSTM1"	"84418"
0.00924897612217037	-0.390370810480274	0.411	0.587	1	"1"	"ERBB2IP"	NA
0.00928835595257126	-0.301401415425101	0.63	0.779	1	"1"	"CASD1"	"64921"
0.00929079393964864	-0.627225644705496	0.534	0.695	1	"1"	"IPO9"	"55705"
0.00929911056574	-0.34081581342221	0.342	0.563	1	"1"	"LNPEP"	"4012"
0.00930627059734733	-0.332389123528256	0.137	0.282	1	"1"	"ZSCAN21"	"7589"
0.00949788588556313	-0.283728960003138	0.178	0.343	1	"1"	"TMEM168"	"64418"
0.00957172074959836	0.397968456042754	1	1	1	"1"	"SCG3"	"29106"
0.00964823942553153	-0.289875968345206	0.219	0.385	1	"1"	"ZNF420"	"147923"
0.00968609067377527	-0.288971825385296	0.233	0.385	1	"1"	"WDR20"	"91833"
0.0098338973836992	-0.261455985517789	0.466	0.653	1	"1"	"METTL16"	"79066"
0.00995581597856513	-0.315787782537687	0.247	0.408	1	"1"	"TUBG1"	"7283"
0.00999774726899607	-0.374621694561569	0.411	0.559	1	"1"	"ADD3"	"120"
1.18412483855351e-05	-0.344444843992911	0.534	0.781	0.274989311257283	"2"	"FAF2"	"23197"
1.80976530859136e-05	-0.285787157602582	0.146	0.388	0.420281797614172	"2"	"WDR13"	"64743"
7.5220402837605e-05	-0.396724795463877	0.34	0.579	1	"2"	"UBE3B"	"89910"
0.000139825527679541	-0.321908008770159	0.126	0.328	1	"2"	"SWT1"	"54823"
0.000317964743325969	-0.464248621869521	0.369	0.579	1	"2"	"STYXL1"	"51657"
0.000348627227579628	-0.431305754043845	0.67	0.831	1	"2"	"ATG12"	"9140"
0.000465910524223529	-0.29648378639141	0.291	0.536	1	"2"	"THAP4"	"51078"
0.000519758841949188	-0.281296298966195	0.282	0.475	1	"2"	"GTPBP8"	"29083"
0.000528959506299315	-0.388975444892566	0.398	0.607	1	"2"	"FRY"	"10129"
0.000556910288217257	-0.49991204851214	0.214	0.393	1	"2"	"RINT1"	"60561"
0.000591968449476386	-0.254612119621331	0.524	0.705	1	"2"	"ZCCHC10"	"54819"
0.000748465575043747	-0.272500803340407	0.311	0.503	1	"2"	"MAN2B2"	"23324"
0.000758562785681965	0.276448673993189	1	1	1	"2"	"EEF2"	"1938"
0.000886685288032969	-0.379731977165687	0.32	0.525	1	"2"	"N4BP2"	"55728"
0.000901441758619752	-0.34510006530264	0.32	0.492	1	"2"	"KLF13"	"51621"
0.00105982414931897	-0.415840070879752	0.388	0.596	1	"2"	"FAN1"	"22909"
0.00114116214830935	-0.306364410679518	0.825	0.934	1	"2"	"SRP72"	"6731"
0.00123121760283388	-0.35258118813918	0.699	0.869	1	"2"	"RNF2"	"6045"
0.00125022771107554	-0.30806037135908	0.34	0.546	1	"2"	"OXSR1"	"9943"
0.00137075968277416	-0.279192142323163	0.262	0.432	1	"2"	"LRRC47"	"57470"
0.00147664973847933	-0.329779772059856	0.078	0.219	1	"2"	"CDKL5"	"6792"
0.00153540792125434	-0.274548794101448	0.845	0.934	1	"2"	"CCDC104"	NA
0.00162913405687917	-0.388683720172438	0.786	0.869	1	"2"	"MARCH6"	NA
0.00187124878418919	-0.430046508315243	0.65	0.825	1	"2"	"FAM208A"	NA
0.00187689404375876	-0.292341221453621	0.447	0.617	1	"2"	"ANXA11"	"311"
0.00190119450795073	-0.250575592176419	0.437	0.634	1	"2"	"CDKN1A"	"1026"
0.00190288177136458	-0.355240466010892	0.786	0.934	1	"2"	"TSPAN13"	"27075"
0.00192999187118816	-0.375561749403411	0.573	0.738	1	"2"	"NFIA"	"4774"
0.00252118376479508	-0.420258291736735	0.369	0.557	1	"2"	"RPE"	"6120"
0.00289516590310199	0.470558713449305	0.835	0.781	1	"2"	"SNX13"	"23161"
0.00295004772321635	-0.294252351853848	0.466	0.639	1	"2"	"MBP"	"4155"
0.00302895206800213	-0.352538322819346	0.175	0.328	1	"2"	"TBCEL"	"219899"
0.00312914944879069	-0.323076561061931	0.544	0.694	1	"2"	"SETBP1"	"26040"
0.00313213541646145	-0.416123308613872	0.573	0.721	1	"2"	"PNMA1"	"9240"
0.00341198368571512	-0.317687937398058	0.165	0.322	1	"2"	"CTPS2"	"56474"
0.00345434784424616	-0.361029878556101	0.087	0.213	1	"2"	"STAT4"	"6775"
0.00346502946701784	0.319667986138876	0.631	0.475	1	"2"	"GCA"	"25801"
0.00365270074313346	-0.284128770311154	0.155	0.317	1	"2"	"TMEM163"	"81615"
0.0036701116583681	-0.293294707834144	0.282	0.454	1	"2"	"IKZF2"	"22807"
0.00371266909083983	-0.319378537061865	0.223	0.388	1	"2"	"TSPAN12"	"23554"
0.00375047681830926	-0.446824725310175	0.379	0.552	1	"2"	"LDOC1L"	NA
0.00409545766251165	-0.26206509529413	0.641	0.792	1	"2"	"SMEK1"	NA
0.00412401230752953	-0.460471179703231	0.534	0.639	1	"2"	"CTCF"	"10664"
0.00422533077977188	-0.351732236027314	0.388	0.546	1	"2"	"FAM134C"	NA
0.0042654653385669	0.442031325464315	0.922	0.896	1	"2"	"CALCOCO2"	"10241"
0.00431056738073355	-0.358571282489742	0.641	0.787	1	"2"	"CTSL1"	NA
0.00440734575998112	-0.406902685467199	0.456	0.601	1	"2"	"MBD1"	"4152"
0.0044867457574679	0.341536678854126	0.971	0.989	1	"2"	"TPD52"	"7163"
0.00451133370040812	-0.373783633785017	0.874	0.896	1	"2"	"KIF5C"	"3800"
0.00455077008428319	-0.488715151998845	0.777	0.885	1	"2"	"SNX27"	"81609"
0.00461054364445075	-0.378966414402674	0.417	0.585	1	"2"	"QKI"	"9444"
0.00464935871051411	-0.529565065047839	0.689	0.749	1	"2"	"RARS2"	"57038"
0.00482625157896711	-0.291696644322896	0.359	0.508	1	"2"	"KCTD20"	"222658"
0.00486858605920957	-0.306880446640479	0.34	0.497	1	"2"	"ADSS"	NA
0.00509632210841523	-0.294139972269097	0.35	0.508	1	"2"	"C8orf33"	"65265"
0.00524015930492359	-0.273642361710141	0.689	0.825	1	"2"	"MLLT4"	NA
0.00533372635396538	-0.32141918640597	0.272	0.443	1	"2"	"MRAP2"	"112609"
0.00537437019459838	-0.301740295354644	0.961	0.973	1	"2"	"UBE2B"	"7320"
